id,tweet,clean_tweet,predicted_label,sentiment_predicted
8791.0,#FREE on #iPad #iPhone #Kindle for Amazon Prime. Wolfes EXECUTIVE #Retweet #Free #Thriller #read #downloadhttp://ow.ly/lXrZ30k9BkZ,#free #ipad #iphon #kindl amazon prime wolf execut #retweet #free #thriller #read #download,0,positive emotion
8792.0,Beautiful day by me #clound #Blue #beautifulday #Indonesia #photografi #simple #samsung #fun  http://instagram.com/p/jbUXdwCg-M/,beauti #clound #blue #beautifulday #indonesia #photografi #simpl #samsung #fun,0,positive emotion
8793.0,My phone is only sending like two of 7 messages.. Ill take that as a sign -_- iPhone,phone onli send like messag take that sign iphon,0,positive emotion
8794.0,"Scripts a Beach! #mac #apple #vancouver, , #igersvancouver, #igers, #igdaily, #cute, #beautiful, http://instagram.com/p/aJ_P_LCvCP/",script beach #mac #appl #vancouv #igersvancouv #iger #igdaili #cute #beauti,0,positive emotion
8795.0,#$&@*# #apple is bringing back the heaphone jack! #technews #tech #funny #jokes #fanboys #pcmasterrace http://buff.ly/2jXKRhx pic.twitter.com/vGxYPtBvUs,#appl bring back heaphon jack #technew #tech #funni #joke #fanboy #pcmasterrac twitter vgxyptbvu,0,positive emotion
8796.0,Goodbye Droid; Hello IPhone 5 ! #iphonesia #iphone #christmas #birthday #droid http://instagr.am/p/TwEEVumGm6/,goodby droid hello iphon #iphonesia #iphon #christma #birthday #droid,0,positive emotion
8797.0,"Follow us for entertaining pictures and videos about our up coming furry, friendly and fun release Puppy Rush coming to App stores! poodles #puppyrush #puppies #dogs #pugs #labrador #woof #poodle #husky #puppylove #westie #cutepuppies #apple #google #appstore pic.twitter.com/xZLsOVYDLx",follow entertain pictur video about come furri friendli releas puppi rush come store poodl #puppyrush #puppi #dog #pug #labrador #woof #poodl #huski #puppylov #westi #cutepuppi #appl #googl #appstor twitter xzlsovydlx,1,negative emotion
8798.0,Photo: #babes #iphone #apple #world #fun #cool #like #life #nice #flickr #Photo @anaisgloria... http://tmblr.co/Zj-X7y1vwKhDc,photo #babe #iphon #appl #world #fun #cool #like #life #nice #flickr #photo,0,positive emotion
8799.0,"Apple iPad Mini is Gorgeous, But Not the Best: Just another $&@*# thing from Apple I guess http://mashable.com/2012/11/07/apple-ipad-mini-review/ ",appl ipad mini gorgeou best just anoth thing from appl guess,0,positive emotion
8800.0,On of my favorite dogs. #iphone #cute #animals #goofy #chill #funny #pictureoftheday http://instagr.am/p/c_Nr7/,favorit dog #iphon #cute #anim #goofi #chill #funni #pictureoftheday,0,positive emotion
8801.0,Man I love these new #iPhone5c #justfuckingkidding ITS BEEN MESSING UP SINCE I GOT IT #apple #fail #Verizonpic.twitter.com/gxGlJRh45v,love these #iphon #justfuckingkid been mess sinc #appl #fail #verizonp twitter gxgljrh,0,positive emotion
8802.0,Flying Lovely Hearts #handmade #mobile #iphone #blackberry case [http://soullovelythings.com/post/51892371478 ] #pink #heart #cute #kawaii #girly #craft,fli love heart #handmad #mobil #iphon #blackberri case #pink #heart #cute #kawaii #girli #craft,1,negative emotion
8803.0,Happy Christmas! #cheeky #christmas #selfie #new #clothes #bowler #hat #iphone #xobracelet xo http://instagram.com/p/iWQSabi6OY/,happi christma #cheeki #christma #selfi #new #cloth #bowler #hat #iphon #xobracelet,0,positive emotion
8804.0,An #apple a day will keep anyone away if thrown hard enough. #Wednesday,#appl will keep anyon away thrown hard enough #wednesday,0,positive emotion
8805.0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain #iphone #sougofollow g&at,gain follow thi must follow follow back follow everyon gain #iphon #sougofollow,1,negative emotion
8806.0,"https://youtu.be/KRC5FepqJGA Playing old classic game are more fun than todays high graphics violence , shooting and racing games #bomberman #game #sexyoldgames #oldisgold #android #ios #iphone #oldGraphics",play classic game more than today high graphic violenc shoot race game #bomberman #game #sexyoldgam #oldisgold #android #io #iphon #oldgraph,0,positive emotion
8807.0,Having a pretty little #picnic #Samsung #tablet #mcdonalds #apples #subway #cookie #skittles #gatorade :) ?? pic.twitter.com/IwS0G9ld,have pretti littl #picnic #samsung #tablet #mcdonald #appl #subway #cooki #skittl #gatorad twitter,1,negative emotion
8808.0,Follow @capetownsup on Instagram http://mf.tt/IBS1e #sup #surf #fun #capetown #funny #sexy #me #samsung pic.twitter.com/rxVEBxM5UW,follow instagram #sup #surf #fun #capetown #funni #sexi #samsung twitter rxvebxm,0,positive emotion
8809.0,#4th #myday #sofar #jandrephotography #videos #work #MCHG in the #headphones #classic #sony http://instagram.com/p/bWg-oUsF66/,#myday #sofar #jandrephotographi #video #work #mchg #headphon #classic #soni,1,negative emotion
8810.0,Finally was able to restore my phone but now i lost everything i just had the past 2weeks,final abl restor phone lost everyth just past week,0,positive emotion
8811.0,"Idc if iMessage is on or not, make all of my $&@*# messages blue #apple #doit",imessag make messag blue #appl #doit,0,positive emotion
8812.0,"Dear #Apple , your ""new"" #Photos for the #Macintosh suck, suck, . Plz fix before my head explodes.",dear #appl your #photo #macintosh suck suck befor head explod,0,positive emotion
8813.0,This tweet sound doesn't fucking work it pisses me off! #rightnowpic.twitter.com/G0lnqSeB,thi tweet sound doesn fuck work piss #rightnowp twitter lnqseb,0,positive emotion
8814.0,Holiday greetings from space [video] http://idek.net/3eyR #ff #friends #gratitude #entrepreneur #ipad #iphone #blackberry,holiday greet from space video #friend #gratitud #entrepreneur #ipad #iphon #blackberri,0,positive emotion
8815.0,@maurarossman this is #why we are #bestfriend #cute #bff #text #iphone #virgin #revirginizing #revergi http://instagr.am/p/LjSGSXvq05/,thi #whi #bestfriend #cute #bff #text #iphon #virgin #revirgin #revergi,0,positive emotion
8816.0,"i hate #dells so fucking much, I'm about to throw mine out the $&@*# window. Can't fucking wait to get an #Apple Mac book pro",hate #dell fuck much about throw mine window fuck wait #appl book,0,positive emotion
8817.0,#Sony remember when you allegedly posted stating you wouldn't consider the unemployed? Well now I'm never considering your products,#soni rememb when allegedli post state wouldn consid unemploy well never consid your product,0,positive emotion
8818.0,#look #ma I can see you from #here! #loving the #new #google #map #app #apple map #big @ Google Office http://instagr.am/p/TOookNog9a/,#look from #here #love #new #googl #map #app #appl #big googl offic,0,positive emotion
8819.0,10 Real Reasons to Hate Apple http://bit.ly/JBEtqz #nowreading #top10 #APPLE #applestrategies #applefans,real reason hate appl #nowread #top #appl #applestrategi #applefan,0,positive emotion
8820.0,1 and a half hours and still at #Samsung service centre here in gurgaon. Bullshit!,half hour still #samsung servic centr here gurgaon bullshit,1,negative emotion
8821.0,We think that makes the world go around. https://itunes.apple.com/us/app/valentines-silly-stickmen/id1194492126?ls=1&mt=8  #Stickers #iphone #iOS10 #imessage #ValentinesDay #Valentine,think that make world around #sticker #iphon #io #imessag #valentinesday #valentin,0,positive emotion
8822.0,Baby got new toy!!! Loving my new VR headset #VR #virtualreality #Samsung #HighTech #future #toys #digital  http://bit.ly/2xmuMLL pic.twitter.com/VQupq2pXUV,babi love headset #virtualr #samsung #hightech #futur #toy #digit twitter vqupq pxuv,1,negative emotion
8823.0,People saying that MAC is stable and fast never had to work with it for something else than tweeting and blogging! #hatemac,peopl say that stabl fast never work with someth els than tweet blog #hatemac,1,negative emotion
8824.0,Just replaced my failing #Samsung HDD in my @Synology DS214. Really easy didn't need screwdriver. Awesome UX! pic.twitter.com/JFsyy0Nr56,just replac fail #samsung realli easi didn need screwdriv awesom twitter jfsyy,0,positive emotion
8825.0,"Got my new Samsung Galaxy s II in the mail today! I'm officially a samsung collector. Tv, Tab and now a phone ;D #Samsung #NewStuff",samsung galaxi mail today offici samsung collector phone #samsung #newstuff,0,positive emotion
8826.0,150 new emojis eh? BUT STILL NO FUCKING GIRAFFE. A $&@*# UNICORN BUT NO GIRAFFE,emoji still fuck giraff unicorn giraff,0,positive emotion
8827.0,My Darling. #Photo #Boyfriend #Park #iPhone #Peace #Happiness #HareKrishna #Krishna #Shhh #Tattoo #Red http://instagr.am/p/Knnakur6Nv/,darl #photo #boyfriend #park #iphon #peac #happi #harekrishna #krishna #shhh #tattoo #red,0,positive emotion
8828.0,"My maid asked my to give her a mobile instead of month's salary, so gave her #Samsung #Guru and now she :-)",maid ask give mobil instead month salari gave #samsung #guru,1,negative emotion
8829.0,My new coat is seriosuly the cutest thing #new #coat #marroon #trench #fetch #favorite #iphone http://instagram.com/p/iVFjDHJBdX/,coat seriosuli cutest thing #new #coat #marroon #trench #fetch #favorit #iphon,0,positive emotion
8830.0,"#Apple your piece of $&@*# equipment sucks, I am NEVER IN MY FUCKING LIFE buying any of your crap, EVER! #rant",#appl your piec equip suck never fuck life buy your crap ever #rant,0,positive emotion
8831.0,Vacation is a couple hours old and I've already managed to lock myself out of my IPAD. Apple #OffToAGoodStart,vacat coupl hour alreadi manag lock myself ipad appl #offtoagoodstart,1,negative emotion
8832.0,Photo: #quotes #instagood #insta$&@*# #sexy #weed #iphone #cute #kicks #summer #lol #fresh #picoftheday... http://tmblr.co/Z0yp6vX2nqTD,photo #quot #instagood #insta #sexi #weed #iphon #cute #kick #summer #lol #fresh #picoftheday,0,positive emotion
8833.0,Style #blue #cute #fashion #style #time #trip #pic #venezuela #caracas #eyes #iphon5 #iphone http://instagram.com/p/mBXsEVsWWX/,style #blue #cute #fashion #style #time #trip #pic #venezuela #caraca #ey #iphon #iphon,0,positive emotion
8834.0,HAPPY BIRTHDAY #babycake #candles # #friends #chillout #istanbul #iphone #yummi #picofday # http://instagr.am/p/QGKQr8Nob-/,happi birthday #babycak #candl #friend #chillout #istanbul #iphon #yummi #picofday,1,negative emotion
8835.0,#Choreography is my #Passion. Spending #Time this way. #SSIT #Tumkur #Brio . #iPhone shoot . http://instagram.com/p/x3tZiHIFQl/,#choreographi #passion spend #time thi #ssit #tumkur #brio #iphon shoot,0,positive emotion
8836.0,Believe Tour! #bestday #conciert #justinbieber #samsung #pic #cute. #tbt #panama #missu http://instagram.com/p/g7FcpOxXHV/,believ tour #bestday #conciert #justinbieb #samsung #pic #cute #tbt #panama #missu,0,positive emotion
8837.0,"actually fuming, my stupid fucking phone has deleted all my messages and contacts. iphone",actual fume stupid fuck phone delet messag contact iphon,0,positive emotion
8838.0,"Bought a new charger like 8 weeks ago, and it's already broke. WHY ME.",bought charger like week alreadi broke,0,positive emotion
8839.0,Enjoying some #fresh #baked #homemade #warm #apple #pie !!! #sunday #indulge #sweet #yum  http://instagram.com/p/mvF0tsx3Co/,enjoy some #fresh #bake #homemad #warm #appl #pie #sunday #indulg #sweet #yum,1,negative emotion
8840.0,Happy saturday! #myself #perfume #brocoli #burberry #toblerone #sony #eat #katycat #smiler  http://instagram.com/p/k__36DPCmY/,happi saturday #myself #perfum #brocoli #burberri #tobleron #soni #eat #katycat #smiler,0,positive emotion
8841.0,#black #friday #blackfriday #tagforlikes #picoftheday #freeshipping #original #tablet #free #shipping #APPLE #IPHONE 5S 64GB BLACK UNLOCKED IOS 10 SMARTPHONE + FREE GIFTS #Apple #Bar http://www.ebay.com/itm/-/271730808662?roken=cUgayN&soutkn=Y4dFUh  via @eBay,#black #friday #blackfriday #tagforlik #picoftheday #freeship #origin #tablet #free #ship #appl #iphon black unlock smartphon free gift #appl #bar,0,positive emotion
8842.0,I have to hand it to apple - if u live near an apple store the service is amazing - just replaced broken iPhone. Sweet #apple,have hand appl live near appl store servic amaz just replac broken iphon sweet #appl,1,negative emotion
8843.0,#Kids will the #Platypus and #Friends. Why the Platypus Doesn't Sing? #Discover why. #iPhone iPad http: (cont) http://deck.ly/~hRLIX,#kid will #platypu #friend platypu doesn sing #discov #iphon ipad http cont hrlix,0,positive emotion
8844.0,"#apps for #iPhone, for the #people who #sailing in #italy: http://www.myharbours.com/ #appstore #mobile #apple #travel #holiday",#app #iphon #peopl #sail #itali #appstor #mobil #appl #travel #holiday,0,positive emotion
8845.0,"Thanks phone for shitting the bed on me during my workout, now I have too much time before work to kill apple",thank phone shit dure workout have much time befor work kill appl,0,positive emotion
8846.0,Be creative! Get your clipart today: https://etsy.me/2uqVwLt #handpainted #Blossom #watercolor #wreath #clipart #printable #Instant #download #DIY #wedding #invitation #summer #SummerVibes #baby #babyshower #apple #Spring #decoration #homepic.twitter.com/doSi0NpJWf,creativ your clipart today #handpaint #blossom #watercolor #wreath #clipart #printabl #instant #download #diy #wed #invit #summer #summervib #babi #babyshow #appl #spring #decor #homep twitter dosi npjwf,0,positive emotion
8847.0,All about apple products today #apple #fanboy #IAmBetterThanYou #JustKidding #LOL #ugh,about appl product today #appl #fanboy #iambetterthany #justkid #lol #ugh,0,positive emotion
8848.0,This is really like a $&@*# or outside vaginal. Plz get the 3.5mm back. #Apple #Everydaypic.twitter.com/Y8y1j2SFEr,thi realli like outsid vagin back #appl #everydayp twitter sfer,1,negative emotion
8849.0,"Meet Mr. America; my thank you present to a lovely German Mom who was wonderful enough to open up her home to me and feed me everyday of my travels. She named him Mr. America you know, like Arnold Schwarzenegger #gift #amazing #frog #iphoneonly #pretty #iphoneX pic.twitter.com/Vl5RSGS33x",meet america thank present love german wonder enough open home feed everyday travel name america know like arnold schwarzenegg #gift #amaz #frog #iphoneonli #pretti #iphonex twitter rsg,0,positive emotion
8850.0,Loving all this bad news about Apple! I #hateapple. RT @guardiantech: A bruising experience for Apple http://bit.ly/feY8h,love thi news about appl #hateappl bruis experi appl,0,positive emotion
8851.0,Love to find pics of me! (not my pic) Oh my hot day!!! #melbourne #cooldrink #icecream #fata #hotday #spring #sunnyday #samsung #ph,love find pic #melbourn #cooldrink #icecream #fata #hotday #spring #sunnyday #samsung,0,positive emotion
8852.0,The 3 Discs onikam on my Iphone #discs #onika #nickiminaj #iphone #itunes #music #rap #hiphop http://instagram.com/p/XZZWICNNAI/,disc onikam iphon #disc #onika #nickiminaj #iphon #itun #music #rap #hiphop,0,positive emotion
8853.0,Best place ever!! it #bestwork #amomitrabajo #job #Sony #AXN #sonyfícate http://instagram.com/p/r2Kz45sIdv/,best place ever #bestwork #amomitrabajo #job #soni #axn #sonyf cate,0,positive emotion
8854.0,On my way to my game #instragram #instagroove #instagood #iphone4s #iphone #foto #basketball #basedgod #s http://instagr.am/p/jDlbt/,game #instragram #instagroov #instagood #iphon #iphon #foto #basketbal #basedgod,0,positive emotion
8855.0,Man suffers gunshot wound to thigh http://dlvr.it/LnkPtx #news #photography #fashion #health #fail #tech #ipad #iphone #funny #lol,suffer gunshot wound thigh #new #photographi #fashion #health #fail #tech #ipad #iphon #funni #lol,0,positive emotion
8856.0,New babe #iphone5s #iphonecase #rosegold #guess #new #iphone #apple #f4f #l4l https://www.instagram.com/p/BPAOyUAjPYu/,babe #iphon #iphonecas #rosegold #guess #new #iphon #appl,0,positive emotion
8857.0,For LG G4 TPU High Quality Protective Silicone cell-Phone Cases Free Shipping at http://buff.ly/2qwiBVW #Design #LGG4c #LG #iPhone pic.twitter.com/f8buKsPYAj,high qualiti protect silicon cell phone case free ship #design #lgg #iphon twitter bukspyaj,0,positive emotion
8858.0,just ordered my #samsung #galaxy #tab protection leather book case from mobilefun.co.uk.,just order #samsung #galaxi #tab protect leather book case from mobilefun,0,positive emotion
8859.0,? #FOLLOWTRICK ? RETWEET ? FOLLOW ALL WHO RT ? #FOLLOWBACK ? GAIN TODAY #iphone #sougofollow 3=n[,#followtrick retweet follow #followback gain today #iphon #sougofollow,0,positive emotion
8860.0,10Pcs Exquisite Squishy Random Charm in http://ebay.to/2yI9MR7 #iPhone Straps #Toys Decor #free #shop #style #sales #today #giveawaypic.twitter.com/D08LoIwymM,exquisit squishi random charm #iphon strap #toy decor #free #shop #style #sale #today #giveawayp twitter loiwymm,0,positive emotion
8861.0,@SelinaK_xoxo @meghan_lucas i know.. And it's alll my phones fault.. iphone,know alll phone fault iphon,0,positive emotion
8862.0,"RT @Michellee9595: #new #mobile #samsung #galaxy #S #3 #super http://instagr.am/p/SnxhomxsSn/ "" NICE !!!",#new #mobil #samsung #galaxi #super nice,1,negative emotion
8863.0,#bbf #bestfriend #instaphoto #instamood #together #today #with # friend #sister #samsung #s3 http://instagram.com/p/eVDY7jjMM4/,#bbf #bestfriend #instaphoto #instamood #togeth #today #with friend #sister #samsung,0,positive emotion
8864.0,Accessories include custom made Phone cases. Check them out at http://goldthreadfashion.com #women #photooftheday #beautiful #tbt #cute #fashion #followme #me #follow #like4like #women #apple #Samsung #iPhoneX #iphone #social #miami #peoplepic.twitter.com/H5drP5kaoz,accessori includ custom made phone case check them #women #photooftheday #beauti #tbt #cute #fashion #followm #follow #like like #women #appl #samsung #iphonex #iphon #social #miami #peoplep twitter kaoz,0,positive emotion
8865.0,I love all the programs of #sonytv #birthday #sony for ur #21st http://b.day,love program #sonytv #birthday #soni,0,positive emotion
8866.0,"If I Were #Google, I Wouldnt Release A Native iOS 6 #Maps App For Six Months http://goo.gl/fb/Lh5rT #tc #apple",were #googl wouldn releas nativ #map month #appl,1,negative emotion
8867.0,S3xy me.. :) <3 THANKYOU.. #white #samsung #s3 #smartphone #instagram #instapic #fromtita <3 http://instagr.am/p/UteZ1pTDVA/,thankyou #white #samsung #smartphon #instagram #instap #fromtita,0,positive emotion
8868.0,Is really for some strange reason. I guess its a #sideeffect of buying A #new #apple product!,realli some strang reason guess #sideeffect buy #new #appl product,0,positive emotion
8869.0,& of course my phone decides when it wants to work or not. Iphone,cours phone decid when want work iphon,0,positive emotion
8870.0,Last call teacher gifts are coming off the website tonight to make sure I've enough time to make and send them all before the end of term  from £3.50  #handmade #thankyou #teacher #kids #kawaii #smile #apple pic.twitter.com/ogJJsAX89E,last call teacher gift come websit tonight make sure enough time make send them befor term from #handmad #thankyou #teacher #kid #kawaii #smile #appl twitter ogjjsax,0,positive emotion
8871.0,Rodeo Queen #rodeo #queen #cowgirl #cowboyhat #crown #smile #lausphotography #sony #sonyalpha http://instagram.com/p/bSq881lzW-/,rodeo queen #rodeo #queen #cowgirl #cowboyhat #crown #smile #lausphotographi #soni #sonyalpha,0,positive emotion
8872.0,Happy Valentine's Day - Apple Watch Series 3 Deals Still On ValentinesDay #TMobile #Deals #Netflix #AppleWatch #Information #Tech #Mobile #Smartphones #Wireless #iOS #iPhone #iPhoneX #Trend #News #Gift #Gadgets https://techinwire.com/2018/02/14/happy-valentines-day-apple-watch-series-3-deals-still-on/ pic.twitter.com/irNZXYukxp,happi valentin appl watch seri deal still valentinesday #tmobil #deal #netflix #applewatch #inform #tech #mobil #smartphon #wireless #io #iphon #iphonex #trend #new #gift #gadget twitter irnzxyukxp,0,positive emotion
8873.0,"Why do I feel that everyday when I call apple stores fuckers are lying to me that they don't have any, infuriating. #apple",feel that everyday when call appl store fucker lie that they have infuri #appl,0,positive emotion
8874.0,Yes !!! Time to go out and have and awesome time !! #awesome #hot #babygirl #wife #samsung #note2 #GalaxySIII #iphone5,time have awesom time #awesom #hot #babygirl #wife #samsung #note #galaxysiii #iphon,0,positive emotion
8875.0,Photo: boa noite :D #Sony #XperiaL (Photo taken and uploaded via MOLOME ) http://tmblr.co/ZNgtFw11PmKVT,photo noit #soni #xperial photo taken upload molom,0,positive emotion
8876.0,Anybody see the the #Trails float? #Roy #Rogers -- #Apple #Valley represents. http://www.sbsun.com/news/ci_19654381 ,anybodi #trail float #roy #roger #appl #valley repres,0,positive emotion
8877.0,your moby? Buy a cool #gift today! #Sony #iphone #Samsung #WED http://goo.gl/K1fcET,your mobi cool #gift today #soni #iphon #samsung #wed,0,positive emotion
8878.0,#samsung you morons give me update for my #gti9300 #gs3 #S3 #international #GalaxyS3,#samsung moron give updat #gti #intern #galaxi,1,negative emotion
8879.0,#Apple #yousuck! Cords should be more than 24 inches long! #TWSS,#appl #yousuck cord should more than inch long #twss,1,negative emotion
8880.0,New love :) #new #phone #sony #xperia #e3 #mademyday day #friday #finally #perfect http://instagram.com/p/ywhapynhiD/,love #new #phone #soni #xperia #mademyday #friday #final #perfect,0,positive emotion
8881.0,YEAH!!! #iPhone shipment confirmation just received! Best Friday Ever. #verizon #apple,yeah #iphon shipment confirm just receiv best friday ever #verizon #appl,0,positive emotion
8882.0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain #iphone #sougofollow q/g,gain follow thi must follow follow back follow everyon gain #iphon #sougofollow,1,negative emotion
8883.0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain #iphone #sougofollow iköc,gain follow thi must follow follow back follow everyon gain #iphon #sougofollow,1,negative emotion
8884.0,Love is in the air #cloud #air #fly #high #iphone #iphonesia #iphoneography #indonesia http://instagram.com/p/dzRFlaFZj-/,love #cloud #air #fli #high #iphon #iphonesia #iphoneographi #indonesia,0,positive emotion
8885.0,@appletweets I am profoundly disgusted with Apple for not warning of dangers of IOS 6. Phone destroyed and documents lost.,profoundli disgust with appl warn danger phone destroy document lost,0,positive emotion
8886.0,Another reason to #HateApple: the extortionate fees they extract from people who want to develop an app for their platform. #HighwayRobbery,anoth reason #hateappl extortion fee they extract from peopl want develop their platform #highwayrobberi,0,positive emotion
8887.0,"This iPod Nano will be the last Apple product I will ever own, gifted or bought. #apple",thi ipod nano will last appl product will ever gift bought #appl,0,positive emotion
8888.0,i cant figure out if i should get a macbook pro or air ... or dare i say an imac... #apple #choices,cant figur should macbook dare imac #appl #choic,0,positive emotion
8889.0,I give up. I'll just wait until it's in stores. #verizon #Apple,give just wait until store #verizon #appl,1,negative emotion
8890.0,So typical for my phone charger to die the night before I go away... Absolutely ridiculous.,typic phone charger night befor away absolut ridicul,0,positive emotion
8891.0,Satisfied customer... Priceless!!!SWITCH NOW #costumer #switch #now #vive #elcambio #bestoffer #phones #cases #phonecases #samsung #iphone #accessoires #april #miami #florida #hialeah #miramar #march #great #opportunity #monday #switch #todaypic.twitter.com/aTnci9Fhyu,satisfi custom priceless switch #costum #switch #now #vive #elcambio #bestoff #phone #case #phonecas #samsung #iphon #accessoir #april #miami #florida #hialeah #miramar #march #great #opportun #monday #switch #todayp twitter atnci fhyu,0,positive emotion
8892.0,@edgain @tarnfeld Unfortunately it's thinner so you can't just cut it. Should be able to sand it down tho!,unfortun thinner just should abl sand down,0,positive emotion
8893.0,Like and Share if you want this Totem Phone Case for IPhone #iphone ... https://bestcheapphones.com/index.php/product/hybrid-totem-henna-soft-tpu-phone-case-cover-for-iphone-7-6-6s-5-5s-se-cute-patterns-mobile-phone-bag-cover-for-iphone-7-plus/ pic.twitter.com/jFIlJUPGwV,like share want thi totem phone case iphon #iphon twitter jfiljupgwv,0,positive emotion
8894.0,#Android and #iPhone Apps - Make your Life Fun Filled if you #Music with these #BestApps for Music http://buff.ly/2nA5PZC,#android #iphon app make your life fill #music with these #bestapp music,0,positive emotion
8895.0,Kylie Jenner Admits She Overdid It http://dlvr.it/LnhZlF #news #photography #fashion #health #fail #tech #ipad #iphone #funny #lol,kyli jenner admit overdid #new #photographi #fashion #health #fail #tech #ipad #iphon #funni #lol,0,positive emotion
8896.0,Was in the mood for an upgrade #iphone6splus #iphone6s #apple #iphone #upgrade  https://www.instagram.com/p/BEAIYjkBvgj/,mood upgrad #iphon splu #iphon #appl #iphon #upgrad,0,positive emotion
8897.0,There's gonna be so many Apple probs tomorrow #hateipads #hateiphones #theyallsuck,there gonna mani appl prob tomorrow #hateipad #hateiphon #theyallsuck,1,negative emotion
8898.0,And I'm pretty fuckin sure that I spent extra money on it so i wouldn't have this problem. #ranting #pt,pretti fuckin sure that spent extra money wouldn have thi problem #rant,1,negative emotion
8899.0,Smile and the World smiles back at you! #street #mutt #smile #oneplus http://instagram.com/p/y2NdhqxpNi/,smile world smile back #street #mutt #smile #oneplu,0,positive emotion
8900.0,Beach https://itunes.apple.com/app/id1131238793     #WeekendBreakfast #weekendrock #weekendwishes #weekendwishes #IPhone #IPAD,beach #weekendbreakfast #weekendrock #weekendwish #weekendwish #iphon #ipad,0,positive emotion
8901.0,loving and changing my world from my iphone . #business #worldchanging #iPhone #fashion,love chang world from iphon #busi #worldchang #iphon #fashion,0,positive emotion
8902.0,Break from EDSA traffic. #samsung #live #laugh #life #instago #instahub #instadaily http://instagram.com/p/fSf7vQhHLI/,break from edsa traffic #samsung #live #laugh #life #instago #instahub #instadaili,0,positive emotion
8903.0,I will NEVER waste another $ on #Apple product again! Spent $600+ on an #IPad a yr ago. Took it in 2x to get fixed already!,will never wast anoth #appl product again spent #ipad took fix alreadi,0,positive emotion
8904.0,"For a (briefly) trillion dollar company, @AppleSupport you need to sort this out. I can spend £10,000 on an iMac Pro but the adapters you need dont come with it? #disgraceful #apple",briefli trillion dollar compani need sort thi spend imac adapt need come with #disgrac #appl,0,positive emotion
8905.0,Sunset in Zeeland #sunset #extremesports #winner #Instagram #inspiration #Facebook #samsung pic.twitter.com/lglv1kOiCd,sunset zeeland #sunset #extremesport #winner #instagram #inspir #facebook #samsung twitter lglv koicd,1,negative emotion
8906.0,Like!! #orange orange #happiness #soocute #cute #blood #car #sweet #s3mini #samsung http://instagram.com/p/YWcEgZNxr4/,like #orang orang #happi #soocut #cute #blood #car #sweet mini #samsung,1,negative emotion
8907.0,Kiss me my lovely darlin kiss me... #tomuchtime #kiss #darlin ly #samsung #nails http://instagram.com/p/yuz6qKN6c2/,kiss love darlin kiss #tomuchtim #kiss #darlin #samsung #nail,0,positive emotion
8908.0,RT @YeahStunna: If your #IPhone Not At&T You showed love but all the wrong ? -- your opinion,your #iphon show love wrong your opinion,0,positive emotion
8909.0,Time to poly.#poly #shooter #iphone #apple #applewatch #kregjig #ridgid #power #toolbox #trout #cokebutton #bigboy #yogafitnesspic.twitter.com/qrSQkmoy1u,time poli #poli #shooter #iphon #appl #applewatch #kregjig #ridgid #power #toolbox #trout #cokebutton #bigboy #yogafitnessp twitter qrsqkmoy,0,positive emotion
8910.0,taking the day as it comes #smiley #sourz #apple #party #rollers #slutdropping http://instagr.am/p/WXE8syrlFS/,take come #smiley #sourz #appl #parti #roller #slutdrop,0,positive emotion
8911.0,Lovin my new toy :) #SonyExperiaZ3 #flagship #Waterproof #Sony #Experia http://instagram.com/p/ycmA-JLgrv/,lovin #sonyexperiaz #flagship #waterproof #soni #experia,0,positive emotion
8912.0,Pas le temps pour les regrets #girl #selfie #mood #pic #like #picoftheday #iphone #follow https://www.instagram.com/p/BCViHZznV4K/,temp pour regret #girl #selfi #mood #pic #like #picoftheday #iphon #follow,0,positive emotion
8913.0,#Beauty #Shopping #AliUSAExpress #iPhone #ios #app CAT S40 16GB Unlocked GSM 4G LTE Refined/Rugged + IP68... http://ow.ly/fAUd505o0nU,#beauti #shop #aliusaexpress #iphon #io #app unlock refin rug,0,positive emotion
8914.0,ReallyReal w #Photobooth for #iphone #ipad #Dating http://reallyreal.com/ #college #sorority #single 3z pic.tweSbpic.twitter.com/ILv9Q8n1FP,reallyr #photobooth #iphon #ipad #date #colleg #soror #singl twesbpic twitter,0,positive emotion
8915.0,Im really not sure what i would do with my life if google didnt exist...,realli sure what would with life googl didnt exist,0,positive emotion
8916.0,I hate iOS 7 but I need to get my lock button fixed #apple #u,hate need lock button fix #appl,0,positive emotion
8917.0,Shoutout to my iPhone for deleting all my photos... great turn to the night,shoutout iphon delet photo great turn night,0,positive emotion
8918.0,iRobot // #vsco #vscogood #vscocam #igers #minimal #robot #art #vscomood #vscoonly #vscooptic #iphone #heart pic.twitter.com/JlZmStR4ZK,irobot #vsco #vscogood #vscocam #iger #minim #robot #art #vscomood #vscoonli #vscooptic #iphon #heart twitter jlzmstr,0,positive emotion
8919.0,I like it a lot :) #Samsunggalaxysiii #samsung #new #phone http://instagr.am/p/W8TBFCPSrX/,like #samsunggalaxysiii #samsung #new #phone,0,positive emotion
8920.0,To finally have a phone that allows me to download twitter #samsung #imback,final have phone that allow download twitter #samsung #imback,0,positive emotion
